pixel_no	pixel_x	pixel_y	latitude	longitude	reflec_1_NOICOL_mean	reflec_1_NOICOL_sigma	band	Product	ICOL_ID	Percentage_difference	Distance_Km
47	140	263	58.60003	17.457312	2.75E-04	8.62E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	18.071
48	141	264	58.596836	17.460165	2.41E-04	8.69E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	18.463
49	142	265	58.593643	17.463015	2.05E-04	6.37E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	18.854
50	143	266	58.59045	17.465866	2.01E-04	9.69E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	19.246
51	144	267	58.587257	17.46873	1.79E-04	8.20E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	19.638
52	145	268	58.584064	17.471592	1.96E-04	3.18E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	19.804
53	146	268	58.58341	17.475883	1.93E-04	2.44E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	20.196
54	147	269	58.58021	17.47874	1.88E-04	5.08E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	20.587
55	148	270	58.57702	17.481602	2.00E-04	9.46E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	20.979
56	149	271	58.573826	17.484463	1.92E-04	6.51E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	21.371
57	150	272	58.570633	17.487322	1.78E-04	7.38E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	21.763
58	151	273	58.56744	17.49018	1.70E-04	8.34E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	22.155
59	152	274	58.564247	17.493038	2.56E-04	1.07E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	22.546
60	153	275	58.561054	17.495895	2.84E-04	9.67E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	22.938
61	154	276	58.557854	17.498741	3.02E-04	6.38E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	23.331
62	155	277	58.55465	17.501587	3.28E-04	6.25E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	23.724
63	156	278	58.551445	17.50443	2.89E-04	7.72E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	24.115
64	157	279	58.54825	17.507275	2.05E-04	8.57E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	24.508
65	158	280	58.545048	17.51012	2.01E-04	1.02E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	24.901
66	159	281	58.541843	17.512964	2.45E-04	9.24E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	25.070
67	160	281	58.541176	17.51724	2.58E-04	6.47E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	25.462
68	161	282	58.537975	17.520084	2.61E-04	1.01E-04	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	25.855
69	162	283	58.53477	17.522924	2.33E-04	8.23E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	26.247
70	163	284	58.53157	17.525764	2.94E-04	8.98E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	26.639
71	164	285	58.528374	17.528606	3.20E-04	6.36E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	27.031
72	165	286	58.52517	17.531446	3.10E-04	7.52E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	27.424
73	166	287	58.52197	17.534286	3.37E-04	6.23E-05	reflec_7	FUB_L1N_NOL1N_20100511	1	-200.00	0.156
1	97	217	58.74499	17.338377	-5.79E-04	6.51E-04	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	0.548
2	98	218	58.741795	17.341255	-4.65E-04	5.87E-04	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	0.940
3	99	219	58.7386	17.344131	-4.48E-04	2.97E-04	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	1.332
4	100	220	58.73541	17.347012	-2.07E-04	2.96E-04	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	1.566
5	100	221	58.732872	17.345583	-1.68E-04	2.84E-04	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	1.956
6	101	222	58.729675	17.348461	1.37E-05	8.31E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	2.346
7	102	223	58.72648	17.351336	3.13E-05	1.09E-04	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	2.737
8	103	224	58.723286	17.354212	6.72E-05	1.02E-04	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	3.128
9	104	225	58.72009	17.357088	1.02E-04	5.95E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	3.519
10	105	226	58.716892	17.35996	9.07E-05	6.05E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	3.911
11	106	227	58.7137	17.362833	1.18E-04	7.73E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	4.145
12	106	228	58.711163	17.361404	1.78E-04	9.54E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	4.536
13	107	229	58.707966	17.364277	3.01E-04	1.30E-04	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	4.926
14	108	230	58.704773	17.367151	4.15E-04	7.78E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	5.318
15	109	231	58.701576	17.370024	3.72E-04	7.58E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	5.708
16	110	232	58.698383	17.372892	3.12E-04	6.43E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	6.100
17	111	233	58.695187	17.375763	2.78E-04	5.93E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	6.491
18	112	234	58.69199	17.378633	2.77E-04	1.01E-04	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	6.725
19	112	235	58.689457	17.377205	3.02E-04	7.35E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	7.116
20	113	236	58.68626	17.380072	3.29E-04	8.40E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	7.507
21	114	237	58.683067	17.38294	2.31E-04	1.00E-04	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	7.898
22	115	238	58.67987	17.385807	2.72E-04	9.64E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	8.288
23	116	239	58.676678	17.388676	2.49E-04	9.32E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	8.680
24	117	240	58.67348	17.391542	2.73E-04	6.30E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	9.071
25	118	241	58.670288	17.394407	2.63E-04	5.70E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	9.462
26	119	242	58.667095	17.397272	2.34E-04	6.24E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	9.853
27	120	243	58.6639	17.400137	1.86E-04	5.94E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	10.244
28	121	244	58.660706	17.403002	1.57E-04	6.70E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	10.635
29	122	245	58.65751	17.405867	1.72E-04	5.85E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	11.027
30	123	246	58.654316	17.408728	1.89E-04	6.62E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	11.418
31	124	247	58.651123	17.411592	1.53E-04	9.18E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	11.809
32	125	248	58.64793	17.414452	1.07E-04	7.47E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	12.201
33	126	249	58.644733	17.417315	5.04E-05	8.54E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	12.592
34	127	250	58.64154	17.420177	5.69E-05	7.37E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	12.983
35	128	251	58.63835	17.423035	3.43E-05	4.40E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	13.374
36	129	252	58.63516	17.425896	5.95E-05	5.05E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	13.766
37	130	253	58.63196	17.428755	6.76E-05	3.10E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	14.157
38	131	254	58.62877	17.431614	3.69E-05	4.58E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	14.549
39	132	255	58.625576	17.434471	4.76E-05	9.57E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	14.940
40	133	256	58.622383	17.437326	1.65E-05	4.66E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	15.331
41	134	257	58.61919	17.440184	6.38E-05	4.72E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	15.723
42	135	258	58.615997	17.44304	5.61E-05	6.17E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	16.114
43	136	259	58.612804	17.445896	7.39E-05	6.85E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	16.506
44	137	260	58.609608	17.448751	4.08E-05	5.46E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	16.897
45	138	261	58.606415	17.451603	6.76E-05	5.19E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	17.289
46	139	262	58.60322	17.454458	1.12E-04	7.02E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	17.680
47	140	263	58.60003	17.457312	1.10E-04	5.52E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	18.071
48	141	264	58.596836	17.460165	7.85E-05	6.53E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	18.463
49	142	265	58.593643	17.463015	6.24E-05	6.22E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	18.854
50	143	266	58.59045	17.465866	6.80E-05	8.48E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	19.246
51	144	267	58.587257	17.46873	4.88E-05	6.46E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	19.638
52	145	268	58.584064	17.471592	6.34E-05	1.90E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	19.804
53	146	268	58.58341	17.475883	6.50E-05	1.76E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	20.196
54	147	269	58.58021	17.47874	3.94E-05	5.08E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	20.587
55	148	270	58.57702	17.481602	5.66E-05	8.47E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	20.979
56	149	271	58.573826	17.484463	4.63E-05	5.62E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	21.371
57	150	272	58.570633	17.487322	5.82E-05	5.66E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	21.763
58	151	273	58.56744	17.49018	5.38E-05	5.38E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	22.155
59	152	274	58.564247	17.493038	1.09E-04	8.46E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	22.546
60	153	275	58.561054	17.495895	1.29E-04	7.37E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	22.938
61	154	276	58.557854	17.498741	1.49E-04	3.91E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	23.331
62	155	277	58.55465	17.501587	1.62E-04	4.71E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	23.724
63	156	278	58.551445	17.50443	1.43E-04	6.58E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	24.115
64	157	279	58.54825	17.507275	6.10E-05	8.13E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	24.508
65	158	280	58.545048	17.51012	5.49E-05	7.29E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	24.901
66	159	281	58.541843	17.512964	7.84E-05	7.52E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	25.070
67	160	281	58.541176	17.51724	8.95E-05	5.20E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	25.462
68	161	282	58.537975	17.520084	8.96E-05	8.38E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	25.855
69	162	283	58.53477	17.522924	6.33E-05	7.92E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	26.247
70	163	284	58.53157	17.525764	1.07E-04	7.84E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	26.639
71	164	285	58.528374	17.528606	1.37E-04	5.56E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	27.031
72	165	286	58.52517	17.531446	1.36E-04	5.48E-05	reflec_9	FUB_L1N_NOL1N_20100511	1	-200.00	27.424
73	166	287	58.52197	17.534286	1.44E-04	5.07E-05	reflec_9	FUB_L1N_NOL1N_20100511	1		
