pixel_no	pixel_x	pixel_y	latitude	longitude	reflec_1_NOICOL_mean	reflec_1_NOICOL_sigma	band	Product	ICOL_ID	Percentage_difference	Distance_Km
58	141	277	58.570095	17.489002	9.32E-04	1.31E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	21.465
59	142	278	58.566956	17.492052	8.88E-04	7.46E-05	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	21.856
60	143	279	58.563816	17.495096	8.82E-04	8.18E-05	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	22.247
61	144	280	58.560673	17.498142	0.0010028346	2.78E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	22.638
62	145	281	58.557537	17.501186	0.0010079035	2.56E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	23.029
63	146	282	58.554394	17.504232	9.32E-04	1.93E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	23.420
64	147	283	58.551254	17.507275	9.42E-04	1.50E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	23.811
65	148	284	58.54812	17.51032	9.30E-04	1.76E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	24.201
66	149	285	58.54498	17.513361	9.73E-04	2.13E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	24.592
67	150	286	58.541836	17.516405	0.001083574	2.64E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	24.983
68	151	287	58.5387	17.519445	0.0013079736	6.46E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	25.374
69	152	288	58.535557	17.522488	0.0012885648	6.19E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	25.765
70	153	289	58.532417	17.525526	0.0015071317	9.88E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	26.156
71	154	290	58.529278	17.528566	0.0014502613	8.37E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	26.546
72	155	291	58.52614	17.531605	0.0013354934	6.54E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	26.937
73	156	292	58.523003	17.534645	0.0012464579	5.46E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	27.328
1	89	220	58.74611	17.336355	-0.0011972537	1.10E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	0.066
2	90	221	58.742977	17.339436	-0.0010251991	2.64E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	0.388
3	91	222	58.739845	17.342514	-6.15E-04	5.82E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	0.776
4	91	223	58.737293	17.341244	-3.05E-04	5.86E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	1.026
5	92	224	58.734158	17.344322	-1.88E-04	4.42E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	1.408
6	93	225	58.731026	17.347399	1.88E-04	2.40E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	1.794
7	94	226	58.727894	17.35048	5.32E-04	6.28E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	2.181
8	95	227	58.724762	17.353552	8.90E-04	4.51E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	2.570
9	96	228	58.72163	17.35663	0.0012773395	3.50E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	2.959
10	96	229	58.719078	17.355356	0.0012877119	5.44E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	3.199
11	97	230	58.71594	17.358423	0.0013360204	5.64E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	3.587
12	98	231	58.712795	17.361488	0.0012552952	5.83E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	3.976
13	99	232	58.709656	17.364552	7.53E-04	2.60E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	4.365
14	100	233	58.706516	17.367617	8.04E-04	3.60E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	4.755
15	100	234	58.703964	17.366343	9.25E-04	3.62E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	4.995
16	101	235	58.70082	17.369404	6.41E-04	4.44E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	5.384
17	102	236	58.697678	17.372467	2.74E-04	1.21E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	5.773
18	103	237	58.69454	17.375528	2.46E-04	5.15E-05	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	6.162
19	104	238	58.691395	17.37859	3.25E-04	1.38E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	6.552
20	105	239	58.688255	17.381653	7.12E-04	4.10E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	6.941
21	105	240	58.685703	17.380375	9.38E-04	4.82E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	7.180
22	106	241	58.682564	17.383434	7.07E-04	4.89E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	7.569
23	107	242	58.679424	17.386492	5.35E-04	2.17E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	7.958
24	108	243	58.67628	17.389553	6.95E-04	2.48E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	8.348
25	109	244	58.673138	17.392609	5.33E-04	1.85E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	8.738
26	110	245	58.670002	17.395666	5.37E-04	1.93E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	9.127
27	111	246	58.66686	17.398724	7.15E-04	1.66E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	9.517
28	112	247	58.663715	17.40178	8.25E-04	2.59E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	9.907
29	113	248	58.660576	17.404833	0.0010462905	5.43E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	10.297
30	114	249	58.657436	17.40789	0.0012756516	3.35E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	10.687
31	115	250	58.654293	17.410942	0.001448208	3.45E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	11.077
32	116	251	58.651154	17.413998	0.0015442673	2.45E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	11.468
33	117	252	58.648014	17.417048	0.0012585357	5.08E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	11.858
34	118	253	58.644875	17.420103	8.65E-04	3.64E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	12.248
35	118	254	58.642323	17.418821	8.16E-04	2.17E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	12.482
36	119	255	58.63918	17.421873	7.38E-04	1.16E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	12.872
37	120	256	58.636044	17.424923	8.73E-04	1.32E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	13.262
38	121	257	58.632904	17.427975	0.0010153061	9.20E-05	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	13.652
39	122	258	58.62976	17.431025	9.91E-04	1.93E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	14.042
40	123	259	58.626617	17.434072	9.54E-04	2.26E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	14.433
41	124	260	58.623478	17.437119	9.49E-04	2.86E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	14.823
42	125	261	58.62034	17.440168	9.44E-04	2.03E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	15.213
43	126	262	58.6172	17.443224	9.75E-04	1.47E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	15.604
44	127	263	58.614056	17.446281	8.30E-04	1.55E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	15.995
45	128	264	58.610916	17.449337	6.44E-04	2.24E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	16.385
46	129	265	58.607777	17.45239	5.86E-04	2.82E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	16.776
47	130	266	58.604637	17.455446	5.40E-04	2.99E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	17.167
48	131	267	58.601498	17.4585	4.15E-04	1.63E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	17.557
49	132	268	58.59836	17.461555	3.53E-04	1.57E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	17.948
50	133	269	58.595215	17.464603	3.36E-04	1.10E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	18.339
51	134	270	58.592075	17.467657	2.77E-04	6.12E-05	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	18.730
52	135	271	58.588936	17.470707	3.04E-04	1.37E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	19.120
53	136	272	58.585793	17.47376	4.11E-04	1.97E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	19.511
54	137	273	58.582653	17.47681	3.91E-04	1.54E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	19.902
55	138	274	58.579514	17.479858	4.50E-04	1.27E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	20.293
56	139	275	58.576374	17.482906	4.74E-04	1.68E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	20.684
57	140	276	58.57324	17.485956	4.49E-04	1.60E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	21.074
58	141	277	58.570095	17.489002	3.83E-04	1.03E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	21.465
59	142	278	58.566956	17.492052	3.44E-04	5.71E-05	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	21.856
60	143	279	58.563816	17.495096	3.41E-04	5.24E-05	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	22.247
61	144	280	58.560673	17.498142	4.54E-04	2.21E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	22.638
62	145	281	58.557537	17.501186	4.41E-04	1.78E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	23.029
63	146	282	58.554394	17.504232	3.89E-04	1.42E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	23.420
64	147	283	58.551254	17.507275	4.00E-04	1.22E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	23.811
65	148	284	58.54812	17.51032	3.73E-04	1.30E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	24.201
66	149	285	58.54498	17.513361	4.15E-04	1.95E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	24.592
67	150	286	58.541836	17.516405	4.96E-04	2.20E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	24.983
68	151	287	58.5387	17.519445	6.87E-04	5.76E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	25.374
69	152	288	58.535557	17.522488	6.65E-04	5.20E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	25.765
70	153	289	58.532417	17.525526	8.64E-04	8.92E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	26.156
71	154	290	58.529278	17.528566	8.08E-04	7.55E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	26.546
72	155	291	58.52614	17.531605	6.77E-04	5.53E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	26.937
73	156	292	58.523003	17.534645	6.28E-04	4.79E-04	reflec_9	FUB_L1N_NOL1N_20080872	1	-200.00	27.328
